Time,GM1,GM2,GM3,GM4,GM5,GM6,GM7,GM8,GM9,GM10,GM11,GM12,GM13,GM14,GM15,GM16,GM17,GM18,GM19,GM20,GM21,GM22,GM23,GM24,GM25,GM26,GM27,GM28,GM29,GM30,GM31,GM32,GM33,GM34,GM35,GM36,GM37,GM38,GM39,GM40,GM41,GM42,GM43,GM44
7.03,0.0084261,0.006208,0.0088761,0.010299,0.024315,0.01127,0.033213,0.018325,0.034712,0.043437,0.027952,0.051346,0.012679,0.025167,0.011417,0.014102,0.064843,0.029189,0.028782,0.089863,0.078034,0.044955,0.037567,0.038019,0.011495,0.0074365,0.011295,0.014408,0.023444,0.036404,0.034051,0.037095,0.010145,0.02361,0.019447,0.015818,0.033865,0.069923,0.067116,0.028675,0.037127,0.024075,0.0062901,0.0089987
7.04,0.008393,0.0061867,0.0088521,0.010262,0.024217,0.011269,0.033134,0.018263,0.03435,0.043464,0.027872,0.051299,0.012631,0.025087,0.011374,0.014052,0.064742,0.029086,0.02875,0.0896,0.077916,0.04489,0.037481,0.037869,0.011466,0.0074494,0.011259,0.014351,0.023376,0.036296,0.03424,0.036966,0.010108,0.023471,0.019384,0.015775,0.033754,0.069644,0.067011,0.028582,0.036971,0.023967,0.0062685,0.0089621
7.05,0.0083601,0.0061656,0.0088282,0.010225,0.024119,0.011267,0.033055,0.0182,0.034002,0.043479,0.027791,0.051249,0.012584,0.025008,0.01133,0.014001,0.064641,0.028983,0.028718,0.089338,0.077796,0.044825,0.037393,0.037717,0.011435,0.0074618,0.011222,0.014295,0.023307,0.036186,0.034427,0.036838,0.01007,0.023333,0.019321,0.015733,0.033644,0.069365,0.066906,0.028489,0.036815,0.023859,0.006247,0.0089256
7.06,0.0083274,0.0061446,0.0088044,0.010188,0.024022,0.011265,0.032975,0.018135,0.033667,0.043482,0.027711,0.051197,0.012537,0.024928,0.011288,0.01395,0.064537,0.02888,0.028685,0.089075,0.077674,0.044759,0.037304,0.037565,0.011404,0.0074737,0.011184,0.014239,0.023239,0.036076,0.034612,0.036712,0.010033,0.023195,0.019258,0.01569,0.033534,0.069087,0.0668,0.028419,0.036661,0.023751,0.0062257,0.0088893
7.07,0.0082949,0.0061236,0.0087807,0.010151,0.023925,0.011261,0.032895,0.018069,0.033346,0.043472,0.027631,0.051143,0.01249,0.024849,0.011245,0.0139,0.064433,0.028777,0.028652,0.088813,0.077549,0.044693,0.037215,0.037412,0.011372,0.0074851,0.011147,0.014182,0.02317,0.035964,0.034795,0.036588,0.0099963,0.023058,0.019194,0.015647,0.033424,0.068808,0.066693,0.028391,0.036507,0.023644,0.0062044,0.0088531
7.08,0.0082626,0.0061028,0.008757,0.010114,0.023828,0.011257,0.032814,0.018003,0.033038,0.043449,0.027551,0.051089,0.012444,0.024769,0.011202,0.01385,0.064327,0.028674,0.028618,0.088551,0.077429,0.044627,0.037124,0.037259,0.01134,0.0074962,0.011109,0.014127,0.023102,0.035852,0.034976,0.036466,0.0099596,0.022921,0.019129,0.015605,0.033314,0.06853,0.066584,0.028362,0.036353,0.023537,0.0061833,0.008817
7.09,0.0082305,0.0060821,0.0087335,0.010077,0.023732,0.011252,0.032733,0.017936,0.032744,0.043414,0.027471,0.051033,0.012397,0.02469,0.01116,0.013799,0.06422,0.028571,0.028584,0.088291,0.077306,0.044563,0.037033,0.037105,0.011307,0.0075068,0.01107,0.014071,0.023033,0.035739,0.035156,0.036346,0.0099231,0.022786,0.019065,0.015562,0.033203,0.068251,0.066476,0.028332,0.0362,0.02343,0.0061622,0.0087811
7.1,0.0081986,0.0060616,0.00871,0.01004,0.023635,0.011247,0.032651,0.017867,0.032464,0.043367,0.027391,0.050976,0.012351,0.024611,0.011118,0.013749,0.064111,0.028468,0.02855,0.088031,0.077181,0.044498,0.036941,0.03695,0.011273,0.0075168,0.011031,0.014016,0.022965,0.035625,0.035333,0.036228,0.0098868,0.022651,0.019001,0.01552,0.033093,0.067973,0.066366,0.028301,0.036048,0.023323,0.0061413,0.0087452
7.11,0.0081668,0.0060411,0.0086866,0.010003,0.023539,0.011245,0.03257,0.017797,0.032196,0.043307,0.027311,0.050917,0.012305,0.024532,0.011076,0.013699,0.064001,0.028366,0.028515,0.087772,0.077053,0.044433,0.036848,0.036796,0.011238,0.0075264,0.010992,0.013961,0.022896,0.035529,0.035508,0.036112,0.0098507,0.022517,0.018937,0.015478,0.032983,0.067695,0.066255,0.028269,0.035897,0.023217,0.0061205,0.0087094
7.12,0.0081353,0.0060208,0.0086632,0.0099655,0.023443,0.011247,0.032488,0.017727,0.031942,0.043236,0.027231,0.050856,0.012259,0.024453,0.011035,0.013649,0.06389,0.028263,0.028479,0.087513,0.076922,0.044368,0.036753,0.036641,0.011203,0.0075354,0.010953,0.013906,0.022827,0.035719,0.035681,0.035998,0.0098149,0.022383,0.018872,0.015435,0.032873,0.067417,0.066144,0.028236,0.035746,0.02311,0.0060997,0.0086737
7.13,0.0081039,0.0060006,0.00864,0.0099282,0.023346,0.011249,0.032406,0.017655,0.0317,0.043155,0.027151,0.050793,0.012213,0.024374,0.010993,0.0136,0.063777,0.02816,0.028444,0.087254,0.07679,0.044303,0.036658,0.036485,0.011167,0.007544,0.010913,0.013851,0.02276,0.035895,0.035852,0.035885,0.0097792,0.02225,0.018807,0.015393,0.032762,0.067139,0.066031,0.028202,0.035595,0.023003,0.0060791,0.0086383
7.14,0.0080727,0.0059805,0.0086168,0.0098912,0.02325,0.011249,0.032324,0.017583,0.03147,0.043061,0.027071,0.050728,0.012167,0.024295,0.010952,0.01355,0.063663,0.028057,0.028408,0.086996,0.076661,0.044236,0.036562,0.036329,0.01113,0.0075522,0.010873,0.013797,0.022692,0.036061,0.03602,0.035775,0.0097437,0.022118,0.018742,0.015351,0.032652,0.066862,0.065918,0.028167,0.035444,0.022897,0.0060586,0.0086029
7.15,0.0080417,0.0059605,0.0085937,0.0098544,0.023153,0.011248,0.032243,0.017509,0.031251,0.042957,0.026992,0.050661,0.012122,0.024217,0.010911,0.013501,0.063548,0.027954,0.028373,0.086737,0.076531,0.04417,0.036465,0.036173,0.011093,0.00756,0.010832,0.013742,0.022624,0.036219,0.036186,0.035667,0.0097083,0.021987,0.018676,0.015308,0.032542,0.066585,0.065805,0.028131,0.035295,0.022791,0.0060381,0.0085676
7.16,0.0080109,0.0059406,0.0085707,0.0098179,0.023056,0.011247,0.032162,0.017436,0.031044,0.042842,0.026912,0.050593,0.012077,0.024139,0.01087,0.013452,0.063432,0.027852,0.028337,0.086478,0.076398,0.044105,0.036366,0.036016,0.011055,0.0075672,0.010791,0.013688,0.022556,0.036363,0.036349,0.03556,0.0096732,0.021856,0.018609,0.015266,0.032431,0.066308,0.06569,0.028093,0.035146,0.022684,0.0060178,0.0085325
7.17,0.0079803,0.0059208,0.0085478,0.0097817,0.02296,0.011245,0.032081,0.01736,0.030847,0.042717,0.026833,0.050523,0.012032,0.024062,0.010829,0.013403,0.063314,0.027749,0.028301,0.086219,0.076263,0.044041,0.036267,0.03586,0.011017,0.0075739,0.01075,0.013635,0.022488,0.036502,0.036511,0.035456,0.0096383,0.021727,0.018543,0.015224,0.032321,0.066031,0.065575,0.028055,0.034998,0.022578,0.0059976,0.0084974
7.18,0.0079498,0.0059011,0.008525,0.0097456,0.022863,0.011242,0.032001,0.017284,0.03066,0.042582,0.026753,0.050453,0.011987,0.023985,0.010789,0.013354,0.063196,0.027646,0.028265,0.08596,0.076126,0.043976,0.036167,0.035703,0.010978,0.00758,0.010709,0.013581,0.022421,0.036655,0.036669,0.035353,0.0096036,0.021598,0.018476,0.015182,0.032211,0.065755,0.06546,0.028015,0.034849,0.022472,0.0059775,0.0084625
7.19,0.0079195,0.0058816,0.0085022,0.0097097,0.022766,0.011238,0.031941,0.017208,0.030482,0.042438,0.026723,0.05038,0.011942,0.023909,0.010749,0.013305,0.063076,0.027544,0.028229,0.085701,0.075987,0.04391,0.036065,0.035546,0.010939,0.0075859,0.010667,0.013528,0.022353,0.036793,0.036825,0.035252,0.009569,0.02147,0.01841,0.01514,0.0321,0.065479,0.065344,0.027975,0.034702,0.022367,0.0059574,0.0084277
7.2,0.0078894,0.0058621,0.0084795,0.0096736,0.022669,0.011233,0.031881,0.017131,0.030312,0.042286,0.026694,0.050305,0.011898,0.023834,0.010709,0.013256,0.062956,0.027441,0.028193,0.085441,0.075851,0.043844,0.035963,0.035389,0.010899,0.0075913,0.010625,0.013475,0.022284,0.036918,0.036978,0.035153,0.0095347,0.021343,0.018344,0.015098,0.03199,0.065203,0.065228,0.027933,0.034554,0.022262,0.0059375,0.0083931
7.21,0.0078595,0.0058428,0.0084569,0.0096377,0.022572,0.011228,0.031822,0.017053,0.03015,0.042124,0.026663,0.050227,0.011853,0.023759,0.010669,0.013207,0.062834,0.027338,0.028157,0.085182,0.075714,0.043778,0.03586,0.035232,0.010858,0.0075962,0.010583,0.013422,0.022216,0.037029,0.037129,0.035057,0.0095005,0.021216,0.018277,0.015056,0.03188,0.064928,0.065112,0.027891,0.034408,0.022157,0.0059177,0.0083586
7.22,0.0078298,0.0058235,0.0084344,0.0096018,0.022474,0.011221,0.031762,0.016974,0.029995,0.041955,0.026631,0.050145,0.011809,0.023684,0.010629,0.013159,0.06271,0.027236,0.02812,0.084923,0.075575,0.043711,0.035755,0.035074,0.010817,0.0076005,0.010541,0.013369,0.022148,0.037134,0.037277,0.034961,0.0094665,0.02109,0.018212,0.015014,0.03177,0.064653,0.064997,0.027847,0.034262,0.022052,0.005898,0.0083242
7.23,0.0078002,0.0058044,0.0084119,0.0095657,0.022377,0.011214,0.031703,0.016894,0.029847,0.041779,0.026597,0.05006,0.011765,0.02361,0.01059,0.01311,0.062587,0.027133,0.028083,0.084664,0.075434,0.043644,0.03565,0.034917,0.010775,0.0076044,0.010498,0.013317,0.02208,0.037225,0.037422,0.034868,0.0094327,0.020965,0.018151,0.014972,0.03166,0.064378,0.064882,0.027802,0.034117,0.021948,0.0058783,0.0082899
7.24,0.0077708,0.0057854,0.0083895,0.0095297,0.02228,0.011206,0.031643,0.016814,0.029703,0.041595,0.026562,0.049971,0.011722,0.023535,0.010551,0.013062,0.062461,0.027031,0.028046,0.084405,0.07529,0.043579,0.035543,0.03476,0.010733,0.0076078,0.010455,0.013265,0.022012,0.037303,0.037564,0.034777,0.0093991,0.020842,0.01809,0.01493,0.031549,0.064103,0.064768,0.027756,0.033972,0.021844,0.0058588,0.0082557
7.25,0.0077415,0.0057664,0.0083672,0.0094938,0.022182,0.011197,0.031584,0.016734,0.029565,0.041407,0.026525,0.049879,0.011678,0.023461,0.010512,0.013014,0.062335,0.026929,0.028008,0.084146,0.075145,0.043514,0.035436,0.034604,0.01069,0.0076109,0.010412,0.013213,0.021943,0.037366,0.037704,0.034687,0.0093656,0.020718,0.018029,0.014901,0.031439,0.06383,0.064655,0.027709,0.033827,0.02174,0.0058393,0.0082216
7.26,0.0077125,0.0057476,0.008345,0.0094577,0.022084,0.011188,0.031524,0.016652,0.02943,0.041211,0.026487,0.049784,0.011635,0.023387,0.010473,0.012966,0.062208,0.026826,0.02797,0.083888,0.075003,0.043448,0.035328,0.034452,0.010647,0.0076134,0.010368,0.013161,0.021875,0.037417,0.03784,0.0346,0.0093324,0.020596,0.017967,0.014885,0.031329,0.063556,0.064545,0.027661,0.033683,0.021636,0.00582,0.0081877
7.27,0.0076836,0.0057289,0.0083229,0.0094215,0.021986,0.011177,0.031464,0.016571,0.029299,0.041012,0.026447,0.049685,0.011592,0.023312,0.010434,0.012918,0.06208,0.026724,0.027932,0.08363,0.07486,0.043381,0.035218,0.034301,0.010604,0.0076155,0.010325,0.01311,0.021807,0.037461,0.037974,0.034514,0.0092993,0.020475,0.017905,0.014868,0.031219,0.063283,0.064437,0.027612,0.033539,0.021532,0.0058007,0.0081539
7.28,0.0076548,0.0057103,0.0083008,0.0093852,0.021889,0.011166,0.031405,0.016489,0.02917,0.040808,0.026406,0.049582,0.011549,0.023238,0.010396,0.01287,0.061951,0.026622,0.027893,0.083373,0.074715,0.043314,0.035108,0.03415,0.01056,0.007617,0.010281,0.013059,0.021738,0.037492,0.038104,0.03443,0.0092664,0.020354,0.017844,0.014852,0.031109,0.06301,0.064331,0.027562,0.033396,0.021428,0.0057816,0.0081203
7.29,0.0076263,0.0056918,0.0082788,0.0093492,0.021791,0.011154,0.031345,0.016406,0.029043,0.0406,0.026363,0.049476,0.011506,0.023164,0.010358,0.012822,0.06182,0.02652,0.027854,0.083115,0.074568,0.043246,0.034997,0.033998,0.010515,0.0076181,0.010237,0.013008,0.02167,0.03752,0.038232,0.034347,0.0092336,0.020235,0.017782,0.014835,0.030999,0.062737,0.064227,0.02751,0.033254,0.021325,0.0057625,0.0080867
7.3,0.0075979,0.0056734,0.0082569,0.009313,0.021728,0.011141,0.031284,0.016324,0.028918,0.04039,0.026318,0.049366,0.011463,0.02309,0.01032,0.012775,0.061689,0.026418,0.027815,0.082858,0.07442,0.043178,0.034885,0.033845,0.01047,0.0076189,0.010193,0.012957,0.021602,0.03756,0.038356,0.034266,0.0092011,0.020116,0.017721,0.014818,0.03089,0.062465,0.064123,0.027458,0.033112,0.021222,0.0057435,0.0080533
7.31,0.0075696,0.005655,0.008235,0.0092768,0.021682,0.011128,0.031224,0.016249,0.028794,0.040176,0.026272,0.049253,0.011421,0.023015,0.010282,0.012728,0.061557,0.026317,0.027776,0.082601,0.074269,0.04311,0.034772,0.033693,0.010425,0.0076192,0.010149,0.012907,0.021533,0.037592,0.038477,0.034188,0.0091687,0.019998,0.017658,0.014799,0.03078,0.062193,0.06402,0.027405,0.03297,0.021119,0.0057247,0.00802
7.32,0.0075415,0.0056368,0.0082132,0.0092404,0.021636,0.011113,0.031163,0.016173,0.028669,0.039963,0.026224,0.049136,0.011378,0.022941,0.010244,0.012681,0.061424,0.026215,0.027736,0.082344,0.07412,0.043044,0.034658,0.033539,0.010379,0.0076189,0.010104,0.012856,0.021465,0.037614,0.038595,0.03411,0.0091365,0.019881,0.017596,0.014781,0.03067,0.061922,0.063917,0.027351,0.032829,0.021017,0.0057059,0.0079868
7.33,0.0075136,0.0056187,0.0081916,0.0092038,0.02159,0.011098,0.031102,0.016097,0.028545,0.039747,0.026175,0.049016,0.011336,0.022867,0.010207,0.012634,0.06129,0.026114,0.027696,0.082087,0.073972,0.042977,0.034544,0.033385,0.010333,0.0076182,0.01006,0.012806,0.021396,0.037628,0.038709,0.034035,0.0091045,0.019765,0.017533,0.014761,0.030561,0.061651,0.063814,0.027296,0.032688,0.020915,0.0056872,0.0079538
7.34,0.0074859,0.0056007,0.0081699,0.0091676,0.021544,0.011082,0.03104,0.016021,0.02842,0.039532,0.026124,0.048893,0.011294,0.022793,0.010169,0.012587,0.061155,0.026012,0.027655,0.081832,0.073822,0.042909,0.034428,0.033231,0.010287,0.007617,0.010015,0.012756,0.021328,0.037644,0.038821,0.03396,0.0090726,0.019649,0.017486,0.014741,0.030451,0.06138,0.063711,0.027239,0.032549,0.020813,0.0056686,0.0079209
7.35,0.0074583,0.0055828,0.0081484,0.0091313,0.021497,0.011065,0.030978,0.015944,0.028293,0.039316,0.026072,0.048767,0.011252,0.022718,0.010132,0.01254,0.061019,0.025911,0.027614,0.081577,0.073671,0.042841,0.034311,0.033076,0.01024,0.0076155,0.0099705,0.012707,0.021259,0.037676,0.038929,0.033888,0.0090409,0.019535,0.017487,0.014722,0.030342,0.06111,0.063608,0.027182,0.032409,0.020712,0.00565,0.0078882
7.36,0.0074309,0.0055649,0.0081269,0.0090949,0.021451,0.011048,0.030916,0.015868,0.028165,0.039102,0.026018,0.04864,0.011215,0.022643,0.010095,0.012494,0.060882,0.02581,0.027572,0.081322,0.073517,0.042773,0.034194,0.03292,0.010193,0.0076135,0.0099255,0.012657,0.021191,0.037699,0.039034,0.033817,0.0090094,0.019422,0.017487,0.014703,0.030232,0.06084,0.063505,0.027124,0.03227,0.020614,0.0056316,0.0078555
7.37,0.0074036,0.0055472,0.0081055,0.0090583,0.021404,0.01103,0.030853,0.015791,0.028036,0.03889,0.025963,0.048512,0.011201,0.022569,0.010059,0.012447,0.060744,0.02571,0.02753,0.081069,0.073362,0.042704,0.034075,0.032765,0.010145,0.007611,0.0098805,0.012608,0.021122,0.037716,0.039136,0.033748,0.008978,0.019309,0.017485,0.014682,0.030123,0.06057,0.063401,0.027065,0.032132,0.020552,0.0056133,0.007823
7.38,0.0073765,0.0055295,0.0080842,0.0090217,0.021357,0.011012,0.03079,0.015715,0.027904,0.03868,0.025906,0.048385,0.011187,0.022494,0.010022,0.012401,0.060605,0.025609,0.027488,0.080817,0.073208,0.042634,0.033955,0.032608,0.010097,0.007608,0.0098354,0.012559,0.021054,0.037722,0.039234,0.03368,0.0089468,0.019197,0.017483,0.014661,0.030014,0.060301,0.063298,0.027006,0.031994,0.020491,0.005595,0.0077906
7.39,0.0073495,0.005512,0.008063,0.0089851,0.021311,0.010992,0.030726,0.015638,0.02777,0.038473,0.025849,0.04826,0.011173,0.02242,0.0099858,0.012355,0.060465,0.025509,0.027445,0.080567,0.073055,0.042564,0.033834,0.032452,0.010049,0.0076046,0.0097902,0.01251,0.020985,0.037713,0.039329,0.033613,0.0089158,0.019086,0.01748,0.01464,0.029905,0.060032,0.063194,0.026945,0.031857,0.020429,0.0055769,0.0077583
7.4,0.0073227,0.0054945,0.0080418,0.0089486,0.021264,0.010972,0.030663,0.015561,0.027634,0.03827,0.02579,0.048139,0.011158,0.022346,0.0099496,0.012309,0.060325,0.025409,0.027402,0.08032,0.072901,0.042494,0.033712,0.032294,0.010001,0.0076009,0.0097449,0.012461,0.020917,0.037699,0.039421,0.033548,0.0088849,0.018976,0.017475,0.014618,0.029796,0.059763,0.063089,0.026883,0.03172,0.020368,0.0055588,0.0077262
7.41,0.007296,0.0054772,0.0080207,0.0089121,0.021217,0.010951,0.030598,0.015483,0.027495,0.038072,0.025732,0.04802,0.011143,0.022271,0.0099136,0.012263,0.060183,0.02531,0.027358,0.080076,0.072745,0.042426,0.033589,0.032137,0.0099519,0.0075967,0.0096997,0.012413,0.020848,0.037673,0.03951,0.033485,0.0088542,0.018867,0.01747,0.014597,0.029687,0.059495,0.062985,0.026821,0.031584,0.020307,0.0055408,0.0076942
7.42,0.0072695,0.0054599,0.0079996,0.0088755,0.021171,0.01093,0.030534,0.015406,0.027353,0.037879,0.025673,0.047903,0.011127,0.022196,0.0098778,0.012217,0.060041,0.025211,0.027314,0.079837,0.072587,0.042357,0.033465,0.031979,0.009903,0.007592,0.0096543,0.012365,0.020841,0.037633,0.039595,0.033422,0.0088236,0.018759,0.017464,0.014575,0.029579,0.059226,0.06288,0.026758,0.031449,0.020246,0.0055229,0.0076624
7.43,0.0072432,0.0054427,0.0079787,0.0088388,0.021124,0.010907,0.030469,0.015328,0.027209,0.037691,0.025614,0.047786,0.011111,0.022121,0.0098421,0.012171,0.059897,0.025112,0.027269,0.079601,0.072428,0.042287,0.033341,0.03182,0.0098537,0.0075868,0.0096088,0.012317,0.020893,0.037579,0.039677,0.033361,0.0087933,0.018652,0.017456,0.014553,0.02947,0.058958,0.062775,0.026694,0.031314,0.020185,0.0055051,0.0076306
7.44,0.007217,0.0054256,0.0079578,0.0088099,0.021076,0.010885,0.030404,0.01525,0.027062,0.03751,0.025555,0.047666,0.011093,0.022046,0.0098067,0.012125,0.059753,0.025014,0.027224,0.079367,0.07227,0.042217,0.033216,0.031661,0.009804,0.0075812,0.0095634,0.012269,0.020942,0.037521,0.039755,0.033302,0.008763,0.018545,0.017448,0.01453,0.029362,0.058691,0.062669,0.02663,0.03118,0.020124,0.0054873,0.007599
7.45,0.0071909,0.0054086,0.007937,0.0087992,0.021029,0.010862,0.030339,0.015172,0.026912,0.037336,0.025495,0.047545,0.011076,0.021971,0.0097714,0.01208,0.059608,0.024917,0.027178,0.079136,0.072114,0.042146,0.03309,0.031501,0.0097541,0.0075753,0.0095178,0.012221,0.020992,0.03745,0.03983,0.033243,0.008733,0.01844,0.01745,0.014508,0.029254,0.058423,0.062563,0.026565,0.031047,0.020063,0.0054697,0.0075675
7.46,0.007165,0.0053917,0.0079162,0.0087884,0.020982,0.010837,0.030273,0.015094,0.026761,0.037169,0.025436,0.047422,0.011057,0.021897,0.0097362,0.012035,0.059462,0.02482,0.027132,0.078905,0.071956,0.042074,0.032964,0.031341,0.0097109,0.0075689,0.0094723,0.012174,0.021043,0.037366,0.039902,0.033186,0.0087031,0.018335,0.017454,0.014485,0.029146,0.058156,0.062457,0.026499,0.030914,0.020003,0.0054521,0.0075362
7.47,0.0071393,0.0053749,0.0078956,0.0087768,0.020934,0.010813,0.030208,0.015015,0.026607,0.037011,0.025377,0.047296,0.011038,0.021823,0.0097013,0.01199,0.059315,0.024724,0.027086,0.078675,0.071796,0.042002,0.032837,0.031181,0.0096903,0.0075621,0.0094267,0.012127,0.02109,0.037271,0.03997,0.03313,0.0086733,0.018231,0.017458,0.014462,0.029038,0.057889,0.062351,0.026433,0.030782,0.019942,0.0054346,0.007505
7.48,0.0071137,0.0053582,0.007875,0.0087645,0.020887,0.010787,0.030144,0.014936,0.026451,0.036861,0.025317,0.047168,0.011019,0.021748,0.0096665,0.011945,0.059167,0.024629,0.027039,0.078446,0.071634,0.04193,0.03271,0.03102,0.0096688,0.0075549,0.009381,0.01208,0.021136,0.037171,0.040035,0.033074,0.0086437,0.018128,0.01746,0.01444,0.02893,0.057622,0.062244,0.026366,0.03065,0.019882,0.0054172,0.0074739
7.49,0.0070882,0.0053415,0.0078544,0.0087521,0.020839,0.010761,0.030082,0.014857,0.026294,0.03672,0.025258,0.047037,0.010999,0.021673,0.0096319,0.011901,0.059019,0.024534,0.026992,0.078217,0.071472,0.041859,0.032602,0.030858,0.0096466,0.0075471,0.0093353,0.012033,0.021178,0.037058,0.040096,0.033021,0.0086143,0.018026,0.01746,0.014417,0.028823,0.057356,0.062137,0.026299,0.030519,0.019821,0.0053999,0.0074429
7.5,0.0070629,0.005325,0.007834,0.0087389,0.020791,0.010734,0.03002,0.014778,0.026135,0.036588,0.025199,0.046903,0.010979,0.021598,0.0095974,0.011856,0.058869,0.024441,0.026944,0.077989,0.071312,0.041788,0.032531,0.030696,0.0096235,0.007539,0.0092896,0.011987,0.021217,0.036939,0.040154,0.032968,0.008585,0.017924,0.017458,0.014395,0.028715,0.05709,0.06203,0.026231,0.030389,0.019761,0.0053827,0.0074121
7.51,0.0070377,0.0053085,0.0078136,0.0087251,0.020743,0.010707,0.029958,0.014698,0.025974,0.036467,0.025141,0.046767,0.010958,0.021524,0.0095632,0.011812,0.058719,0.024348,0.026896,0.07776,0.071152,0.041716,0.032459,0.030534,0.0095997,0.0075306,0.0092439,0.01194,0.021253,0.036836,0.040209,0.032916,0.0085558,0.017824,0.017456,0.014372,0.028608,0.056824,0.061922,0.026164,0.030258,0.019701,0.0053655,0.0073814
7.52,0.0070127,0.0052921,0.0077933,0.0087111,0.020695,0.01068,0.029896,0.014619,0.025813,0.036356,0.025083,0.046628,0.010937,0.021449,0.0095291,0.011767,0.058568,0.024256,0.026848,0.077532,0.07099,0.041644,0.032386,0.030372,0.0095751,0.0075217,0.0091981,0.011894,0.021286,0.036722,0.04026,0.032865,0.0085269,0.017725,0.017454,0.014349,0.028501,0.056559,0.061814,0.026095,0.030128,0.019641,0.0053485,0.0073509
7.53,0.0069878,0.0052758,0.007773,0.0086964,0.020651,0.010652,0.029833,0.014539,0.025652,0.036255,0.025029,0.046487,0.010915,0.021374,0.0094951,0.011723,0.058416,0.024164,0.026801,0.077305,0.070827,0.041571,0.032313,0.030209,0.0095497,0.0075124,0.0091523,0.011848,0.021317,0.036605,0.040307,0.032815,0.008498,0.017626,0.01745,0.014326,0.028394,0.056293,0.061706,0.026027,0.029999,0.019582,0.0053315,0.0073204
7.54,0.006963,0.0052596,0.0077528,0.0086813,0.020616,0.010623,0.029771,0.014459,0.02549,0.036165,0.024977,0.046344,0.010893,0.021299,0.0094614,0.011679,0.058263,0.024073,0.026761,0.077077,0.070663,0.041498,0.032239,0.030046,0.0095235,0.0075027,0.0091064,0.011803,0.021344,0.036476,0.040351,0.032765,0.0084693,0.017528,0.017444,0.014304,0.028287,0.056028,0.061598,0.025958,0.029871,0.019522,0.0053146,0.0072901
